::1 - - [15/Oct/2024:10:18:06 +0000] "GET /api/movies/findName/immaculate HTTP/1.1" 200 1791 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:06 +0000] "GET /api/movies/findName/immaculate HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:14 +0000] "GET /api/movies/ HTTP/1.1" 200 39880 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:14 +0000] "GET /api/movies/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:17 +0000] "GET /api/movies/findName/invincible HTTP/1.1" 200 1642 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:17 +0000] "GET /api/movies/findName/invincible HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:21 +0000] "GET /api/movies/findName/invincible HTTP/1.1" 200 1642 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:21 +0000] "GET /api/movies/findName/invincible HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:25 +0000] "GET /api/movies/ HTTP/1.1" 200 39880 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:18:26 +0000] "GET /api/movies/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:21:54 +0000] "GET /api/movies/findName/furiosa-a-mad-max-saga HTTP/1.1" 200 1782 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:21:54 +0000] "GET /api/movies/findName/furiosa-a-mad-max-saga HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:21:54 +0000] "PUT /api/movies/6658bd60846f5481de09b1e2 HTTP/1.1" 200 1784 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:21:55 +0000] "PUT /api/movies/6658bd60846f5481de09b1e2 HTTP/1.1" 200 1784 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:06 +0000] "GET /api/movies/findName/furiosa-a-mad-max-saga HTTP/1.1" 200 1782 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:06 +0000] "GET /api/movies/findName/furiosa-a-mad-max-saga HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:06 +0000] "PUT /api/movies/6658bd60846f5481de09b1e2 HTTP/1.1" 200 1784 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:06 +0000] "PUT /api/movies/6658bd60846f5481de09b1e2 HTTP/1.1" 200 1784 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:09 +0000] "GET /api/movies/findName/furiosa-a-mad-max-saga HTTP/1.1" 200 1782 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:09 +0000] "GET /api/movies/findName/furiosa-a-mad-max-saga HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:09 +0000] "PUT /api/movies/6658bd60846f5481de09b1e2 HTTP/1.1" 200 1784 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:22:09 +0000] "PUT /api/movies/6658bd60846f5481de09b1e2 HTTP/1.1" 200 1784 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:24:40 +0000] "GET /api/movies/ HTTP/1.1" 200 39880 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:24:40 +0000] "GET /api/movies/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:37:37 +0000] "GET /api/movies/query?isSeries=false&genre=Adventure HTTP/1.1" 400 52 "-" "PostmanRuntime/7.42.0"
::1 - - [15/Oct/2024:10:38:16 +0000] "GET /api/movies/query?isSeries=false&genre=Adventure HTTP/1.1" 400 52 "-" "PostmanRuntime/7.42.0"
::1 - - [15/Oct/2024:10:38:43 +0000] "GET /api/movies/query?isSeries=false&genre=Adventure HTTP/1.1" 200 8206 "-" "PostmanRuntime/7.42.0"
::1 - - [15/Oct/2024:10:39:17 +0000] "GET /api/movies/query?isSeries=false HTTP/1.1" 200 22186 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:23 +0000] "GET /api/movies/query?isSeries=false HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:23 +0000] "GET /api/movies/query?isSeries=false HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:28 +0000] "GET /api/movies/query?isSeries=false&genre=null HTTP/1.1" 200 68 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:29 +0000] "GET /api/movies/query?isSeries=false&genre=Adventure HTTP/1.1" 200 8206 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:33 +0000] "GET /api/movies/query?isSeries=false&genre=Comedy HTTP/1.1" 200 14047 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:37 +0000] "GET /api/movies/query?isSeries=false&genre=Adventure HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:39:41 +0000] "GET /api/movies/query?isSeries=false&genre=Comedy HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:35 +0000] "GET /api/movies/findName/madame-web HTTP/1.1" 200 1545 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:36 +0000] "GET /api/movies/findName/madame-web HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:36 +0000] "PUT /api/movies/660c61b4f906391d6d5b16a1 HTTP/1.1" 200 1547 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:36 +0000] "PUT /api/movies/660c61b4f906391d6d5b16a1 HTTP/1.1" 200 1547 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:41 +0000] "GET /api/movies/findName/madame-web HTTP/1.1" 200 1545 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:41 +0000] "GET /api/movies/findName/madame-web HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:41 +0000] "PUT /api/movies/660c61b4f906391d6d5b16a1 HTTP/1.1" 200 1547 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:41 +0000] "PUT /api/movies/660c61b4f906391d6d5b16a1 HTTP/1.1" 200 1547 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:59 +0000] "GET /api/movies/findName/madame-web HTTP/1.1" 200 1545 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:59 +0000] "GET /api/movies/findName/madame-web HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [15/Oct/2024:10:41:59 +0000] "PUT /api/movies/660c61b4f906391d6d5b16a1 HTTP/1.1" 200 1547 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
